,type,id,advertiser_type,advertiser_id,advertiser_name,displayPrice,propertyFeatures,propertyType,bathrooms,bedrooms,carspaces,unitNumber,streetNumber,street,area,region,suburb,postcode,latitude,longitude
331,PropertyListing,2015891241,Agency,14109,LJ Hooker Gungahlin,"$385,000 - $395,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Intercom', 'Dishwasher', 'BalconyDeck']",ApartmentUnitFlat,2.0,2.0,2,100,75,Elizabeth Jolley Street,Gungahlin,Canberra,FRANKLIN,2913,-35.1881027,149.14473
332,PropertyListing,2015912112,Agency,14106,LJ Hooker Dickson,"$355,000+","['AirConditioning', 'Ensuite', 'NorthFacing', 'Intercom', 'Dishwasher']",ApartmentUnitFlat,2.0,2.0,2,,5/75,Elizabeth Jolley Crescent,Gungahlin,Canberra,FRANKLIN,2913,-35.1881027,149.14473
333,PropertyListing,2015828057,Agency,17080,McGrath Estate Agents,"$279,900",['BuiltInWardrobes'],ApartmentUnitFlat,1.0,1.0,1,29,297,Flemington  Road,Gungahlin,Canberra,FRANKLIN,2913,-35.190403,149.150818
334,PropertyListing,2015962682,Agency,14109,LJ Hooker Gungahlin,"$279,000+",['NorthFacing'],ApartmentUnitFlat,1.0,1.0,1,76,75,Elizabeth Jolley Street,Gungahlin,Canberra,FRANKLIN,2913,-35.1881027,149.14473
335,PropertyListing,2016003158,Agency,20068,McGrath Dickson,"$990,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'PetsAllowed', 'SecureParking', 'Heating', 'Study']",NewHouseLand,2.0,4.0,3,,1,Eddison Place,Belconnen,Canberra,FRASER,2615,-35.1925,149.050552
336,PropertyListing,2015873146,Agency,21655,Independent Inner North & City,"$999,000","['Ensuite', 'GroundFloor', 'DoubleGlazedWindows']",House,3.0,5.0,0,,1,Bingley Crescent,Belconnen,Canberra,FRASER,2615,-35.193222,149.047836
337,PropertyListing,2015854231,Agency,31948,Hive Property (ACT) Pty Ltd,"$765,000+","['Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'Heating']",House,2.0,5.0,3,,10,Dowthwaite Street,Belconnen,Canberra,FRASER,2615,-35.1922035,149.037079
338,PropertyListing,2015614930,Agency,25114,Leader Capital Real Estate,"$649,000 +","['SecureParking', 'DoubleGlazedWindows', 'SolarHotWater', 'SolarPanels']",House,1.0,3.0,2,,9,Rochford Street,Belconnen,Canberra,FRASER,2615,-35.1887665,149.048157
339,PropertyListing,2015995203,Agency,17473,Ray White Canberra,"$1,650,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Gym', 'Dishwasher']",House,4.0,5.0,2,,66,Couvreur Street,Woden Valley,Canberra,GARRAN,2605,-35.3342323,149.111847
340,PropertyListing,2016027142,Agency,25304,Edge Real Estate,"Offers Above $625,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'GroundFloor', 'Bath', 'SeparateDiningRoom', 'Heating', 'Dishwasher']",ApartmentUnitFlat,2.0,3.0,2,28,2,Eldridge Crescent,Woden Valley,Canberra,GARRAN,2605,-35.3451271,149.105118
341,PropertyListing,2016027395,Agency,32661,"Peter Blackshaw Woden, Weston Creek & Molonglo","$590,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'GroundFloor']",ApartmentUnitFlat,2.0,2.0,2,12,10,Hopegood Place,Woden Valley,Canberra,GARRAN,2605,-35.3436356,149.105881
342,PropertyListing,2015943153,Agency,28314,home.byholly,Offers Welcome,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Study', 'DoubleGlazedWindows']",SemiDetached,3.0,4.0,2,,4B,Jose Place,Woden Valley,Canberra,GARRAN,2605,-35.34189,149.105667
343,PropertyListing,2015856204,Agency,20010,Peter Blackshaw Real Estate Manuka,"$410,000","['BuiltInWardrobes', 'CableOrSatellite', 'Floorboards', 'Bath']",ApartmentUnitFlat,1.0,2.0,1,4,5,Garran Place,Woden Valley,Canberra,GARRAN,2605,-35.3428726,149.107468
344,PropertyListing,2015741095,Agency,22060,Independent Tuggeranong,"Offers over $1,250,000","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'SwimmingPool', 'GroundFloor', 'Intercom', 'Bath', 'Heating', 'Dishwasher']",Townhouse,2.0,4.0,6,,18-20,Sabine Close,Woden Valley,Canberra,GARRAN,2605,-35.34135,149.104721
345,PropertyListing,2014942318,Agency,31948,Hive Property (ACT) Pty Ltd,"$1,089,000+","['Floorboards', 'GroundFloor', 'Heating', 'DoubleGlazedWindows']",Townhouse,2.0,3.0,2,,5,Stephens  Place,Woden Valley,Canberra,GARRAN,2605,-35.3415871,149.106216
346,PropertyListing,2016089498,Agency,21939,Independent Woden,"Offers over $625,000","['Ensuite', 'InternalLaundry', 'PetsAllowed', 'SecureParking', 'Intercom', 'Bath', 'Heating', 'Dishwasher', 'WallCeilingInsulation']",ApartmentUnitFlat,2.0,3.0,2,18,2,Eldridge Crescent,Woden Valley,Canberra,GARRAN,2605,-35.3451271,149.105118
347,PropertyListing,2016078229,Agency,31430,Hayman Partners,Auction,"['AirConditioning', 'BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'GroundFloor', 'Intercom', 'Heating', 'Study', 'DoubleGlazedWindows']",House,2.0,4.0,2,,7,Gilmore Crescent,Woden Valley,Canberra,GARRAN,2605,-35.3395653,149.103745
348,PropertyListing,2015291943,Agency,28152,Blackett Property Group,"$1,293,500","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'GroundFloor', 'AlarmSystem', 'Intercom', 'BroadbandInternetAccess', 'Heating', 'Dishwasher', 'Study', 'DoubleGlazedWindows']",Duplex,3.0,3.0,2,,12,Stone Place,Woden Valley,Canberra,GARRAN,2605,-35.3403969,149.103928
349,PropertyListing,2015921186,Agency,20010,Peter Blackshaw Real Estate Manuka,Price Upon Application,[],DevelopmentSite,0.0,0.0,0,,1,Isabella Drive,Tuggeranong,Canberra,GILMORE,2905,-35.4058,149.142792
350,PropertyListing,2015959945,Agency,15436,LJ Hooker Weston Creek,"$979,000+","['BuiltInWardrobes', 'Gas', 'SecureParking', 'Bath', 'FullyFenced', 'GardenCourtyard']",House,1.0,3.0,1,1 & 2,25,Hambidge Crescent,Tuggeranong,Canberra,GILMORE,2905,-35.4148636,149.131
351,PropertyListing,2016092681,Agency,21939,Independent Woden,Auction 14/03/2020,"['BuiltInWardrobes', 'Ensuite', 'InternalLaundry', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'WallCeilingInsulation', 'SolarHotWater', 'SolarPanels']",House,2.0,3.0,1,,11,Ferber Place,Tuggeranong,Canberra,GILMORE,2905,-35.42207,149.137238
352,PropertyListing,2016074498,Agency,18793,Peter Blackshaw Tuggeranong,"$530,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Heating']",House,2.0,3.0,2,,8,Fenston Place,Tuggeranong,Canberra,GILMORE,2905,-35.4162331,149.140533
353,PropertyListing,2015882651,Agency,28119,Belle Property Kingston,"$699,000","['AirConditioning', 'SecureParking', 'Bath', 'Study', 'Shed']",House,1.0,3.0,1,,40,Smalley Circuit,Belconnen,Canberra,GIRALANG,2617,-35.216404,149.090744
354,PropertyListing,2016027284,Agency,11153,Luton Properties - Belconnen,"$399,500","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'NorthFacing', 'Dishwasher']",Townhouse,1.0,2.0,1,,41,Kootingal Street,Belconnen,Canberra,GIRALANG,2617,-35.2133255,149.096588
355,PropertyListing,2015977058,Agency,21655,Independent Inner North & City,"Offers over $880,000","['Ensuite', 'SecureParking', 'Heating', 'Dishwasher']",House,2.0,5.0,3,,14,Hirst Place,Belconnen,Canberra,GIRALANG,2617,-35.2145,149.098587
356,PropertyListing,2015847584,Agency,24012,Blewitt Properties,"$825,000+","['Ensuite', 'Gas', 'SecureParking', 'Bath']",House,3.0,5.0,3,,193,Chuculba Crescent,Belconnen,Canberra,GIRALANG,2617,-35.2177849,149.099091
357,PropertyListing,2015899545,Agency,14109,LJ Hooker Gungahlin,"$679,000+","['Ensuite', 'SecureParking']",House,3.0,4.0,3,,12,Munga Place,Belconnen,Canberra,GIRALANG,2617,-35.2071457,149.0907
358,PropertyListing,2015126401,Agency,20068,McGrath Dickson,"$595,000+","['AirConditioning', 'BuiltInWardrobes']",House,1.0,3.0,1,1,3,Lelta Place,Belconnen,Canberra,GIRALANG,2617,-35.2127457,149.09288
359,PropertyListing,2015983253,Agency,14231,Peter Mylonas Property Solutions,"$830,000+","['Floorboards', 'SecureParking', 'Dishwasher', 'Study']",House,2.0,4.0,5,,37,Baracchi Crescent,Belconnen,Canberra,GIRALANG,2617,-35.2061234,149.090256
360,PropertyListing,2016059888,Agency,16565,McIntyre Property,Auction,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'NorthFacing', 'Heating']",House,2.0,4.0,1,,8,Achernar Close,Belconnen,Canberra,GIRALANG,2617,-35.21174,149.091278
361,PropertyListing,2014738671,Agency,27619,"Peter Blackshaw Manuka, Projects","Offers Above $599,900",['SecureParking'],NewApartments,2.0,3.0,2,,,,Belconnen,Canberra,GIRALANG,2617,-35.2108765,149.095932
362,PropertyListing,2014738673,Agency,27619,"Peter Blackshaw Manuka, Projects","Offers Above $469,900",['SecureParking'],NewApartments,2.0,2.0,2,,,,Belconnen,Canberra,GIRALANG,2617,-35.2108765,149.095932
363,PropertyListing,2015995332,Agency,10312,Luton Properties Tuggeranong CRE,"$765,000+","['Ensuite', 'Gas', 'SecureParking', 'NorthFacing', 'Bath', 'Heating', 'Dishwasher', 'SolarPanels']",House,2.0,4.0,2,,32,Callaway Crescent,Tuggeranong,Canberra,GORDON,2906,-35.46027,149.0816
364,PropertyListing,2015912918,Agency,16565,McIntyre Property,"$589,000+","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating']",House,2.0,4.0,2,,11,Shean Place,Tuggeranong,Canberra,GORDON,2906,-35.47038,149.087341
365,PropertyListing,2015956659,Agency,14101,LJ Hooker Canberra City,"$489,000","['Ensuite', 'Gas', 'SecureParking', 'Heating', 'DoubleGlazedWindows']",Townhouse,2.0,4.0,2,18,2,Travers Street,Tuggeranong,Canberra,GORDON,2906,-35.4651,149.084869
366,PropertyListing,2016012251,Agency,23987,One Agency Sandy Morris,"Offers over $700,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced', 'BalconyDeck']",House,3.0,4.0,2,,56,Kirkwood Crescent,Tuggeranong,Canberra,GORDON,2906,-35.4615135,149.08046
367,PropertyListing,2016003964,Agency,19011,McGrath Woden Property Management,"Over $510,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'FullyFenced']",House,2.0,3.0,1,,9B,Hickenbotham Street,Tuggeranong,Canberra,GORDON,2906,-35.46733,149.085541
368,PropertyListing,2015768739,Agency,10312,Luton Properties Tuggeranong CRE,"$899,000","['Ensuite', 'Gas', 'SecureParking', 'GroundFloor', 'Bath', 'Heating']",House,2.0,4.0,2,,47,Clem Hill Street,Tuggeranong,Canberra,GORDON,2906,-35.4639778,149.080887
369,PropertyListing,2015328235,Agency,28076,LJ Hooker Tuggeranong,"$899,000","['AirConditioning', 'CableOrSatellite', 'Ensuite', 'SecureParking', 'GroundFloor', 'NorthFacing', 'AlarmSystem', 'Heating', 'Dishwasher', 'Study', 'Shed', 'FullyFenced']",House,3.0,4.0,2,,5,Sturrock Place,Tuggeranong,Canberra,GORDON,2906,-35.46326,149.079727
370,PropertyListing,2014697446,Agency,25130,One Agency Andrew Thorpe,"Offers Above $799,000","['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']",House,2.0,4.0,2,,15,Slavin Place,Tuggeranong,Canberra,GORDON,2906,-35.4642334,149.081909
371,PropertyListing,2015729414,Agency,10312,Luton Properties Tuggeranong CRE,"$515,000","['SecureParking', 'NorthFacing']",House,1.0,3.0,2,,1,McKivat Close,Tuggeranong,Canberra,GORDON,2906,-35.4697037,149.08905
372,PropertyListing,2016092608,Agency,25305,McCann Properties,"$445,000+","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced']",House,1.0,3.0,2,,11,Revell Close,Tuggeranong,Canberra,GORDON,2906,-35.4716,149.089844
373,PropertyListing,2016021130,Agency,25304,Edge Real Estate,"Offers Above $785,000","['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'NorthFacing', 'SeparateDiningRoom', 'Heating', 'Dishwasher']",House,3.0,6.0,2,,52,Coningham Street,Tuggeranong,Canberra,GOWRIE,2904,-35.41074,149.1046
374,PropertyListing,2016043300,Agency,17080,McGrath Estate Agents,Contact Agent,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SwimmingPool', 'GroundFloor', 'Heating']",House,2.0,5.0,4,,3,Humphris Place,Tuggeranong,Canberra,GOWRIE,2904,-35.40938,149.1098
375,PropertyListing,2016005940,Agency,32135,Christine Shaw Properties,"$740,000","['Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'DoubleGlazedWindows', 'SolarHotWater', 'SolarPanels']",House,2.0,5.0,2,,24,Sadlier Street,Tuggeranong,Canberra,GOWRIE,2904,-35.4082451,149.109619
376,PropertyListing,2015853386,Agency,26294,Impact Properties,"Offers Above $589,000","['BuiltInWardrobes', 'Ensuite', 'SecureParking']",House,2.0,3.0,2,,8,Corey Place,Tuggeranong,Canberra,GOWRIE,2904,-35.4157524,149.102722
377,PropertyListing,2015407040,Agency,14367,Wright Dunn Real Estate ,Contact Agent,['NorthFacing'],House,0.0,0.0,0,,1 & 3,Woods Place,Tuggeranong,Canberra,GOWRIE,2904,-35.4140778,149.106827
378,PropertyListing,2016093232,Agency,8032,LJ Hooker Manuka,"Auction Saturday 14th of Febraury, On site at 10am","['AirConditioning', 'BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Gas', 'InternalLaundry', 'SecureParking', 'SwimmingPool', 'Gym', 'Study', 'SolarPanels']",House,3.0,4.0,2,,28,Dartnell Street,Tuggeranong,Canberra,GOWRIE,2904,-35.4083824,149.11026
379,PropertyListing,2016084268,Agency,33295,McGrath Woden,Contact Agent,"['AirConditioning', 'Ensuite', 'Floorboards', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']",House,2.0,4.0,2,,20,Coningham Street,Tuggeranong,Canberra,GOWRIE,2904,-35.4129677,149.106308
380,PropertyListing,2016089058,Agency,25305,McCann Properties,"$625,000+","['BuiltInWardrobes', 'Ensuite', 'Gas', 'Heating', 'Dishwasher', 'Study', 'FullyFenced']",House,2.0,4.0,1,,9,Corey Place,Tuggeranong,Canberra,GOWRIE,2904,-35.41615,149.103165
381,PropertyListing,2016088981,Agency,15357,Civium Property Group,Auction,"['AirConditioning', 'Heating']",House,1.0,4.0,1,,12,Bundock Place,Tuggeranong,Canberra,GOWRIE,2904,-35.4105568,149.114487
382,PropertyListing,2016072788,Agency,10312,Luton Properties Tuggeranong CRE,Auction,"['Ensuite', 'SwimmingPool', 'Heating']",House,2.0,3.0,1,,19,Statton Street,Tuggeranong,Canberra,GOWRIE,2904,-35.4086533,149.103943
383,Project,2015301565,Agency,29298,GEOCON,"$465,900","['AirConditioning', 'Ensuite', 'SecureParking', 'SwimmingPool', 'WaterViews', 'IndoorSpa', 'Dishwasher', 'OutdoorSpa']",NewApartments,2.0,2.0,2,,,,Tuggeranong,Canberra,GREENWAY,2900,-35.4170265,149.066864
384,Project,2015301564,Agency,29298,GEOCON,"$358,900","['AirConditioning', 'SecureParking', 'SwimmingPool', 'WaterViews', 'IndoorSpa', 'Dishwasher', 'OutdoorSpa']",NewApartments,1.0,1.0,1,,,,Tuggeranong,Canberra,GREENWAY,2900,-35.4170265,149.066864
385,PropertyListing,2016089657,Agency,22060,Independent Tuggeranong,"Offers over $415,000","['BuiltInWardrobes', 'Ensuite', 'SwimmingPool', 'WaterViews', 'Gym', 'Intercom', 'Heating']",ApartmentUnitFlat,2.0,2.0,2,85,311,Anketell Street,Tuggeranong,Canberra,GREENWAY,2900,-35.4197922,149.071716
386,PropertyListing,2015931144,Agency,10310,Luton Properties - Manuka,"Offers over $550,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SwimmingPool', 'GroundFloor', 'Gym', 'Dishwasher']",Townhouse,2.0,3.0,4,25,35,Oakden Street,Tuggeranong,Canberra,GREENWAY,2900,-35.42166,149.073288
387,PropertyListing,2015887761,Agency,21655,Independent Inner North & City,"$409,000","['BuiltInWardrobes', 'Ensuite', 'Heating', 'Dishwasher']",ApartmentUnitFlat,2.0,2.0,2,36,58,Cowlishaw Street,Tuggeranong,Canberra,GREENWAY,2900,-35.4137535,149.065643
388,PropertyListing,2016024294,Agency,22060,Independent Tuggeranong,"Offers over $385,000","['AirConditioning', 'BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'InternalLaundry', 'PetsAllowed', 'SecureParking', 'AlarmSystem', 'Intercom', 'BroadbandInternetAccess', 'Dishwasher', 'DoubleGlazedWindows', 'EnergyEfficientAppliances', 'WallCeilingInsulation']",ApartmentUnitFlat,2.0,2.0,1,144,8,Limburg Way,Tuggeranong,Canberra,GREENWAY,2900,-35.4199066,149.072525
389,PropertyListing,2015830452,Agency,25451,P & P Real Estate,"Offers Above $269,000","['BuiltInWardrobes', 'Ensuite', 'SecureParking', 'SwimmingPool', 'Heating', 'Shed']",ApartmentUnitFlat,1.0,1.0,1,182,325,Anketell Street,Tuggeranong,Canberra,GREENWAY,2900,-35.4215927,149.072571
390,PropertyListing,2015902223,Agency,32250,The Westend CBR,"Offers over $520,000","['BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Gas', 'SwimmingPool', 'Gym']",Townhouse,2.0,3.0,2,15,35,Oakden Street,Tuggeranong,Canberra,GREENWAY,2900,-35.42166,149.073288
391,PropertyListing,2016037559,Agency,16565,McIntyre Property,"$360,000+","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'Intercom', 'Dishwasher']",ApartmentUnitFlat,1.0,2.0,1,191,8,Limburg Way,Tuggeranong,Canberra,GREENWAY,2900,-35.4199066,149.072525
392,PropertyListing,2015935153,Agency,22060,Independent Tuggeranong,"Offers over $575,000","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SwimmingPool', 'WaterViews', 'Gym', 'Dishwasher', 'Study', 'Shed']",ApartmentUnitFlat,2.0,3.0,2,14,35,Oakden Street,Tuggeranong,Canberra,GREENWAY,2900,-35.42166,149.073288
393,PropertyListing,2015916468,Agency,22060,Independent Tuggeranong,Under Contract,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SwimmingPool', 'Gym', 'Dishwasher']",ApartmentUnitFlat,1.0,1.0,1,201,325,Anketell Street,Tuggeranong,Canberra,GREENWAY,2900,-35.4215927,149.072571
394,Project,2016019875,Agency,26580,Independent Property Group,"Offers Above $1,530,000","['Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,3.0,3.0,2,,,,Inner South,Canberra,GRIFFITH,2603,-35.3247223,149.137222
395,Project,2016019879,Agency,26580,Independent Property Group,"$1,285,000 - $1,330,000","['Ensuite', 'Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,2,,,,Inner South,Canberra,GRIFFITH,2603,-35.3247223,149.137222
396,Project,2016019550,Agency,26580,Independent Property Group,"$700,000 - $845,000","['Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'DoubleGlazedWindows']",NewApartments,2.0,2.0,2,,,,Inner South,Canberra,GRIFFITH,2603,-35.3247223,149.137222
397,Project,2016019881,Agency,26580,Independent Property Group,"$470,000 - $560,000","['Floorboards', 'SecureParking', 'SwimmingPool', 'Heating', 'Study', 'DoubleGlazedWindows']",NewApartments,1.0,1.0,1,,,,Inner South,Canberra,GRIFFITH,2603,-35.3247223,149.137222
398,Project,2015717614,Agency,32958,MPG Sales Pty Ltd,"$889,900","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Gym', 'Intercom', 'Dishwasher', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,0,,,,Inner South,Canberra,GRIFFITH,2603,-35.3247223,149.137222
399,Project,2015638801,Agency,32958,MPG Sales Pty Ltd,"$869,900","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Gym', 'Intercom', 'Dishwasher', 'DoubleGlazedWindows']",NewApartments,2.0,3.0,0,,,,Inner South,Canberra,GRIFFITH,2603,-35.3247223,149.137222
400,Project,2015638803,Agency,32958,MPG Sales Pty Ltd,"$579,900","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Intercom', 'Dishwasher', 'DoubleGlazedWindows']",NewApartments,2.0,2.0,1,,,,Inner South,Canberra,GRIFFITH,2603,-35.3247223,149.137222
401,Project,2015638802,Agency,32958,MPG Sales Pty Ltd,"$445,900","['AirConditioning', 'BuiltInWardrobes', 'SecureParking', 'Gym', 'Intercom', 'Dishwasher']",NewApartments,1.0,1.0,0,,,,Inner South,Canberra,GRIFFITH,2603,-35.3247223,149.137222
402,PropertyListing,2016024388,Agency,20010,Peter Blackshaw Real Estate Manuka,Auction,"['Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'Heating']",House,3.0,4.0,2,,13,Bass Gardens,Inner South,Canberra,GRIFFITH,2603,-35.32452,149.129959
403,PropertyListing,2015831194,Agency,8032,LJ Hooker Manuka,"$2,150,000 - $2,250,000","['AirConditioning', 'Ensuite', 'Floorboards', 'InternalLaundry', 'SecureParking', 'Heating', 'Dishwasher']",House,2.0,4.0,2,,13,Durville Crescent,Inner South,Canberra,GRIFFITH,2603,-35.3233261,149.1287
404,PropertyListing,2015877397,Agency,28119,Belle Property Kingston,By Negotiation,"['AirConditioning', 'SecureParking', 'NorthFacing']",House,2.0,3.0,2,,136,La Perouse Street,Inner South,Canberra,GRIFFITH,2603,-35.3358421,149.1355
405,PropertyListing,2015960766,Agency,8032,LJ Hooker Manuka,"$1,175,000","['BuiltInWardrobes', 'Floorboards', 'InternalLaundry', 'Dishwasher']",House,1.0,3.0,1,,23,Walker Crescent,Inner South,Canberra,GRIFFITH,2603,-35.3312759,149.137344
406,PropertyListing,2015830953,Agency,28119,Belle Property Kingston,"$659,000","['BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,3.0,2,14,111,Canberra Avenue,Inner South,Canberra,GRIFFITH,2603,-35.3217735,149.146378
407,PropertyListing,2015891554,Agency,10310,Luton Properties - Manuka,"$549,000","['BuiltInWardrobes', 'Ensuite', 'Furnished', 'Heating', 'DoubleGlazedWindows']",ApartmentUnitFlat,2.0,2.0,1,12,109,Canberra Avenue,Inner South,Canberra,GRIFFITH,2603,-35.32167,149.146027
408,PropertyListing,2016054614,Agency,22060,Independent Tuggeranong,"Offers over $495,000","['AirConditioning', 'BuiltInWardrobes', 'InternalLaundry', 'SecureParking', 'SwimmingPool', 'NorthFacing', 'Intercom', 'BroadbandInternetAccess', 'Bath', 'SeparateDiningRoom', 'Dishwasher']",ApartmentUnitFlat,1.0,2.0,1,65,18,Leichhardt Street,Inner South,Canberra,GRIFFITH,2603,-35.31859,149.141479
